Oui	INT	oui
au	PRP:det	au
parjure	NOM	parjure
on	PRO:PER	on
ajoute	VER:pres	ajouter
l'	DET:ART	le
outrage	NOM	outrage
?	SENT	?
Moi	PRO:PER	moi
,	PUN	,
je	PRO:PER	je
voulais	VER:impf	vouloir
partir	VER:infi	partir
aux	PRP:det	au
dépens	NOM	dépens
de	PRP	de
ses	DET:POS	son
jours	NOM	jour
?	SENT	?
Et	KON	et
que	PRO:REL	que
m'	PRO:PER	me
a	VER:pres	avoir
fait	VER:pper	faire
à	PRP	à
moi	PRO:PER	moi
cette	PRO:DEM	ce
Troie	NAM	Troie
où	PRO:REL	où
je	PRO:PER	je
cours	VER:pres	courir
?	SENT	?
Au	PRP:det	au
pied	NOM	pied
de	PRP	de
ses	DET:POS	son
remparts	NOM	rempart
quel	PRO:REL	quel
intérêt	NOM	intérêt
m'	PRO:PER	me
appelle	VER:pres	appeler
?	SENT	?
Pour	KON	pour
qui	PRO:REL	qui
,	PUN	,
sourd	ADJ	sourd
à	PRP	à
la	DET:ART	le
voix	NOM	voix
d'	PRP	de
une	DET:ART	un
mère	NOM	mère
immortelle	ADJ	immortel
,	PUN	,
Et	NOM	Et
d'	PRP	de
un	DET:ART	un
père	NOM	père
éperdu	ADJ	éperdu
négligeant	VER:ppre	négliger
les	DET:ART	le
avis	NOM	avis
,	PUN	,
Vais	VER:impf	Vais
-je	PRO:PER	je
y	PRO:PER	y
chercher	VER:infi	chercher
la	DET:ART	le
mort	NOM	mort
,	PUN	,
tant	ADV	tant
prédite	VER:pper	prédire
à	PRP	à
leur	DET:POS	leur
fils	NOM	fil|fils
?	SENT	?
Jamais	ADV	jamais
vaisseaux	NOM	vaisseau
partis	VER:pper	partir
des	PRP:det	du
rives	NOM	rive
du	PRP:det	du
Scamandre	NAM	Scamandre
Aux	VER:simp	Aux
champs	NOM	champ
thessaliens	ADJ	thessalien
osèrent	VER:simp	oser
-ils	PRO:PER	il
descendre	VER:infi	descendre
?	SENT	?
Et	KON	et
jamais	ADV	jamais
dans	PRP	dans
Larisse	NAM	Larisse
un	DET:ART	un
lâche	ADJ	lâche
ravisseur	NOM	ravisseur
Me	ABR	Me
vint-il	NOM	vint-il
enlever	VER:infi	enlever
ou	KON	ou
ma	DET:POS	mon
femme	NOM	femme
,	PUN	,
ou	KON	ou
ma	DET:POS	mon
soeur	NOM	sœur
?	SENT	?
Qu'	KON	que
ai	VER:pres	avoir
-je	PRO:PER	je
à	PRP	à
me	PRO:PER	me
plaindre	VER:infi	plaindre
?	SENT	?
Où	PRO:REL	où
sont	VER:pres	être
les	DET:ART	le
pertes	NOM	perte
que	PRO:REL	que
j'	PRO:PER	je
ai	VER:pres	avoir
faites	VER:pper	faire
?	SENT	?
Je	PRO:PER	je
n'	ADV	ne
y	PRO:PER	y
vais	VER:pres	aller
que	KON	que
pour	PRP	pour
vous	PRO:PER	vous
,	PUN	,
barbare	ADJ	barbare
que	KON	que
vous	PRO:PER	vous
êtes	VER:pres	être
,	PUN	,
Pour	NAM	Pour
vous	PRO:PER	vous
,	PUN	,
à	PRP	à
qui	PRO:REL	qui
des	PRP:det	du
Grecs	NAM	Grecs
moi	NOM	moi
seul	ADJ	seul
je	PRO:PER	je
ne	ADV	ne
dois	VER:pres	devoir
rien	ADV	rien
,	PUN	,
Vous	NAM	Vous
,	PUN	,
que	PRO:REL	que
j'	PRO:PER	je
ai	VER:pres	avoir
fait	VER:pper	faire
nommer	VER:infi	nommer
et	KON	et
leur	DET:POS	leur
chef	NOM	chef
,	PUN	,
et	KON	et
le	PRO:PER	le
mien	PRO:POS	mien
,	PUN	,
Vous	NAM	Vous
que	KON	que
mon	DET:POS	mon
bras	NOM	bras
vengeait	VER:impf	venger
dans	PRP	dans
Lesbos	NOM	Lesbos
enflammée	VER:pper	enflammer
,	PUN	,
Avant	VER:ppre	Avant
que	KON	que
vous	PRO:PER	vous
eussiez	VER:subi	avoir
assemblé	VER:pper	assembler
votre	DET:POS	votre
armée	NOM	armée
.	SENT	.
Et	KON	et
quel	PRO:REL	quel
fut	VER:simp	être
le	DET:ART	le
dessein	NOM	dessein
qui	PRO:REL	qui
nous	PRO:PER	nous
assembla	VER:simp	assembler
tous	PRO:IND	tout
?	SENT	?
Ne	ADV	ne
courons-nous	VER:simp	courons-nous
pas	ADV	pas
rendre	VER:infi	rendre
Hélène	NAM	Hélène
à	PRP	à
son	DET:POS	son
époux	NOM	époux
?	SENT	?
Depuis	PRP	depuis
quand	ADV	quand
pense-t	VER:cond	pense-t
-on	PRO:PER	on
qu'	ADV	qu'
inutile	ADJ	inutile
à	PRP	à
moi	NOM	moi
-même	ADJ	même
Je	PRO:PER	je
me	PRO:PER	me
laisse	VER:pres	laisser
ravir	VER:infi	ravir
une	DET:ART	un
épouse	NOM	épouse
que	PRO:REL	que
j'	PRO:PER	je
aime	VER:pres	aimer
?	SENT	?
Seul	NOM	seul
d'	PRP	de
un	DET:ART	un
honteux	ADJ	honteux
affront	NOM	affront
votre	DET:POS	votre
frère	NOM	frère
blessé	ADJ	blessé
A-t-il	NAM	A-t-il
droit	ADJ	droit
de	PRP	de
venger	VER:infi	venger
son	DET:POS	son
amour	NOM	amour
offensé	VER:pper	offenser
?	SENT	?
Votre	DET:POS	votre
fille	NOM	fille
me	PRO:PER	me
plut	VER:simp	plaire|pleuvoir
,	PUN	,
je	PRO:PER	je
prétendis	VER:simp	prétendre
lui	PRO:PER	lui
plaire	VER:infi	plaire
.	SENT	.
Elle	PRO:PER	elle
est	VER:pres	être
de	PRP	de
mes	DET:POS	mon
serments	NOM	serment
seule	ADJ	seul
dépositaire	NOM	dépositaire
.	SENT	.
Content	NOM	content
de	PRP	de
son	DET:POS	son
hymen	NOM	hymen
,	PUN	,
vaisseaux	NOM	vaisseau
,	PUN	,
armes	NOM	arme
,	PUN	,
soldats	NOM	soldat
,	PUN	,
Ma	VER:simp	Ma
foi	NOM	foi
lui	PRO:PER	lui
promis	VER:simp	promettre
tout	ADV	tout
,	PUN	,
et	KON	et
rien	ADV	rien
à	PRP	à
Ménélas	NAM	Ménélas
.	SENT	.
Qu'	KON	que
il	PRO:PER	il
poursuive	VER:subp	poursuivre
,	PUN	,
s'	PRO:PER	se
il	PRO:PER	il
veut	VER:pres	vouloir
,	PUN	,
son	DET:POS	son
épouse	NOM	épouse
enlevée	VER:pper	enlever
.	SENT	.
Qu'	KON	que
il	PRO:PER	il
cherche	VER:pres	chercher
une	DET:ART	un
victoire	NOM	victoire
à	PRP	à
mon	DET:POS	mon
sang	NOM	sang
réservée	ADJ	réservé
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
connais	VER:pres	connaître
Priam	NAM	Priam
,	PUN	,
Hélène	NAM	Hélène
,	PUN	,
ni	KON	ni
Pâris	NAM	Pâris
.	SENT	.
Je	PRO:PER	je
voulais	VER:impf	vouloir
votre	DET:POS	votre
fille	NOM	fille
,	PUN	,
et	KON	et
ne	ADV	ne
pars	VER:pres	partir
qu'	ADV	qu'
à	PRP	à
ce	PRO:DEM	ce
prix	NOM	prix
.	SENT	.
Fuyez	VER:pres	fuir
donc	ADV	donc
.	SENT	.
Retournez	VER:pres	retourner
dans	PRP	dans
votre	DET:POS	votre
Thessalie	NAM	Thessalie
.	SENT	.
Moi	PRO:PER	moi
-même	ADJ	même
je	PRO:PER	je
vous	PRO:PER	vous
rends	VER:pres	rendre
le	DET:ART	le
serment	NOM	serment
qui	PRO:REL	qui
vous	PRO:PER	vous
lie	VER:pres	lier
.	SENT	.
Assez	ADV	assez
d'	DET:ART	de
autres	ADJ	autre
viendront	VER:futu	venir
,	PUN	,
à	PRP	à
mes	DET:POS	mon
ordres	NOM	ordre
soumis	VER:pper	soumettre
,	PUN	,
Se	VER:simp	Se
couvrir	VER:infi	couvrir
des	PRP:det	du
lauriers	NOM	laurier
qui	PRO:REL	qui
vous	PRO:PER	vous
furent	VER:simp	être
promis	VER:pper	promettre
,	PUN	,
Et	NOM	Et
par	PRP	par
d'	DET:ART	de
heureux	ADJ	heureux
exploits	NOM	exploit
forçant	VER:ppre	forcer
la	DET:ART	le
destinée	NOM	destinée
,	PUN	,
Trouveront	VER:futu	trouver
d'	PRP	de
Ilion	NOM	ilion
la	DET:ART	le
fatale	ADJ	fatal
journée	NOM	journée
.	SENT	.
J'	PRO:PER	je
entrevois	VER:pres	entrevoir
vos	DET:POS	votre
mépris	NOM	mépris
,	PUN	,
et	KON	et
juge	VER:pres	juger
à	PRP	à
vos	DET:POS	votre
discours	NOM	discours
Combien	ADJ	Combien
j'	PRO:PER	je
achèterais	VER:cond	acheter
vos	DET:POS	votre
superbes	ADJ	superbe
secours	NOM	secours
.	SENT	.
De	PRP	de
la	DET:ART	le
Grèce	NAM	Grèce
déjà	ADV	déjà
vous	PRO:PER	vous
vous	PRO:PER	vous
rendez	VER:pres	rendre
l'	DET:ART	le
arbitre	NOM	arbitre
,	PUN	,
Ses	VER:simp	Ses
rois	NOM	roi
,	PUN	,
à	PRP	à
vous	PRO:PER	vous
ouïr	VER:infi	ouïr
,	PUN	,
m'	PRO:PER	me
ont	VER:pres	avoir
paré	VER:pper	parer
d'	PRP	de
un	DET:ART	un
vain	ADJ	vain
titre	NOM	titre
.	SENT	.
Fier	VER:infi	fier
de	PRP	de
votre	DET:POS	votre
valeur	NOM	valeur
,	PUN	,
tout	ADV	tout
,	PUN	,
si	KON	si
je	PRO:PER	je
vous	PRO:PER	vous
en	PRO:PER	en
crois	VER:pres	croire
,	PUN	,
Doit	VER:pres	devoir
marcher	VER:infi	marcher
,	PUN	,
doit	VER:pres	devoir
fléchir	VER:infi	fléchir
,	PUN	,
doit	VER:pres	devoir
trembler	VER:infi	trembler
sous	PRP	sous
vos	DET:POS	votre
lois	NOM	loi
.	SENT	.
Un	DET:ART	un
bienfait	NOM	bienfait
reproché	VER:pper	reprocher
tint	VER:simp	tenir
toujours	ADV	toujours
lieu	NOM	lieu
d'	PRP	de
offense	NOM	offense
.	SENT	.
Je	PRO:PER	je
veux	VER:pres	vouloir
moins	ADV	moins
de	PRP	de
valeur	NOM	valeur
,	PUN	,
et	KON	et
plus	ADV	plus
d'	PRP	de
obéissance	NOM	obéissance
.	SENT	.
Fuyez	VER:pres	fuir
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
crains	VER:pres	craindre
point	ADV	point
votre	DET:POS	votre
impuissant	ADJ	impuissant
courroux	NOM	courroux
.	SENT	.
Et	KON	et
je	PRO:PER	je
romps	VER:pres	rompre
tous	PRO:IND	tout
les	DET:ART	le
noeuds	NOM	nœud
,	PUN	,
qui	PRO:REL	qui
m'	PRO:PER	me
attachent	VER:pres	attacher
à	PRP	à
vous	PRO:PER	vous
.	SENT	.
Rendez	VER:pres	rendre
grâce	NOM	grâce
au	PRP:det	au
seul	ADJ	seul
noeud	NOM	nœud
qui	PRO:REL	qui
retient	VER:pres	retenir
ma	DET:POS	mon
colère	NOM	colère
.	SENT	.
D'	PRP	de
Iphigénie	NAM	Iphigénie
encor	ADV	encor
je	PRO:PER	je
respecte	VER:pres	respecter
le	DET:ART	le
père	NOM	père
.	SENT	.
Peut-être	ADV	peut-être
sans	PRP	sans
ce	PRO:DEM	ce
nom	NOM	nom
,	PUN	,
le	DET:ART	le
chef	NOM	chef
de	PRP	de
tant	ADV	tant
de	PRP	de
rois	NOM	roi
M'	NOM	M'
aurait	VER:cond	avoir
osé	VER:pper	oser
braver	VER:infi	braver
pour	PRP	pour
la	DET:ART	le
dernière	ADJ	dernier
fois	NOM	foi|fois
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
dis	VER:pres	dire
plus	ADV	plus
qu'	KON	que
un	DET:ART	un
mot	NOM	mot
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
à	PRP	à
vous	PRO:PER	vous
de	PRP	de
m'	PRO:PER	me
entendre	VER:infi	entendre
:	PUN	:
J'	PRO:PER	je
ai	VER:pres	avoir
votre	DET:POS	votre
fille	NOM	fille
ensemble	ADV	ensemble
,	PUN	,
et	KON	et
ma	DET:POS	mon
gloire	NOM	gloire
à	PRP	à
défendre	VER:infi	défendre
.	SENT	.
Pour	PRP	pour
aller	VER:infi	aller
jusqu'	PRP	jusque
au	PRP:det	au
coeur	NOM	cœur
,	PUN	,
que	KON	que
vous	PRO:PER	vous
voulez	VER:pres	vouloir
percer	VER:infi	percer
,	PUN	,
Voilà	NOM	Voilà
par	PRP	par
quel	PRO:REL	quel
chemin	NOM	chemin
vos	DET:POS	votre
coups	NOM	coup
doivent	VER:pres	devoir
passer	VER:infi	passer
.	SENT	.
Et	KON	et
voilà	ADV	voilà
ce	PRO:DEM	ce
qui	PRO:REL	qui
rend	VER:pres	rendre
sa	DET:POS	son
perte	NOM	perte
inévitable	ADJ	inévitable
.	SENT	.
Ma	DET:POS	mon
fille	NOM	fille
toute	ADV	toute
seule	ADJ	seul
était	VER:impf	être
plus	ADV	plus
redoutable	ADJ	redoutable
.	SENT	.
Ton	DET:POS	ton
insolent	ADJ	insolent
amour	NOM	amour
,	PUN	,
qui	PRO:REL	qui
croit	VER:pres	croire
m'	PRO:PER	me
épouvanter	VER:infi	épouvanter
,	PUN	,
Vient	VER:pres	venir
de	PRP	de
hâter	VER:infi	hâter
le	DET:ART	le
coup	NOM	coup
que	PRO:REL	que
tu	PRO:PER	tu
veux	VER:pres	vouloir
arrêter	VER:infi	arrêter
.	SENT	.
Ne	ADV	ne
délibérons	VER:pres	délibérer
plus	ADV	plus
.	SENT	.
Bravons	VER:pres	braver
sa	DET:POS	son
violence	NOM	violence
.	SENT	.
Ma	DET:POS	mon
gloire	NOM	gloire
intéressée	ADJ	intéressé
emporte	VER:pres	emporter
la	DET:ART	le
balance	NOM	balance
.	SENT	.
Achille	NOM	achille
menaçant	ADJ	menaçant
détermine	VER:pres	déterminer
mon	DET:POS	mon
coeur	NOM	cœur
.	SENT	.
Ma	DET:POS	mon
pitié	NOM	pitié
semblerait	VER:cond	sembler
un	DET:ART	un
effet	NOM	effet
de	PRP	de
ma	DET:POS	mon
peur	NOM	peur
.	SENT	.
Holà	ABR	Holà
,	PUN	,
gardes	NOM	garde
,	PUN	,
à	PRP	à
moi	PRO:PER	moi
!	SENT	!
Seigneur	NOM	seigneur
.	SENT	.
Que	KON	que
vais	VER:pres	aller
-je	PRO:PER	je
faire	VER:infi	faire
?	SENT	?
Puis	ADV	puis
-je	PRO:PER	je
leur	PRO:PER	lui
prononcer	VER:infi	prononcer
cet	PRO:DEM	ce
ordre	NOM	ordre
sanguinaire	ADJ	sanguinaire
?	SENT	?
Cruel	NOM	cruel
!	SENT	!
à	PRP	à
quel	PRO:REL	quel
combat	NOM	combat
faut-il	ADJ	faut-il
te	PRO:PER	te
préparer	VER:infi	préparer
?	SENT	?
Quel	PRO:REL	quel
est	VER:pres	être
cet	PRO:DEM	ce
ennemi	NOM	ennemi
que	PRO:REL	que
tu	PRO:PER	tu
leur	PRO:PER	lui
vas	VER:pres	aller
livrer	VER:infi	livrer
?	SENT	?
Une	DET:ART	un
mère	NOM	mère
m'	PRO:PER	me
attend	VER:pres	attendre
,	PUN	,
une	DET:ART	un
mère	NOM	mère
intrépide	ADJ	intrépide
,	PUN	,
Qui	NAM	Qui
défendra	VER:futu	défendre
son	DET:POS	son
sang	NOM	sang
contre	PRP	contre
un	DET:ART	un
père	NOM	père
homicide	ADJ	homicide
.	SENT	.
Je	PRO:PER	je
verrai	VER:futu	voir
mes	DET:POS	mon
soldats	NOM	soldat
,	PUN	,
moins	ADV	moins
barbares	ADJ	barbare
que	KON	que
moi	PRO:PER	moi
,	PUN	,
Respecter	VER:infi	respecter
dans	PRP	dans
ses	DET:POS	son
bras	NOM	bras
la	DET:ART	le
fille	NOM	fille
de	PRP	de
leur	DET:POS	leur
roi	NOM	roi
.	SENT	.
Achille	NAM	Achille
nous	PRO:PER	nous
menace	VER:pres	menacer
,	PUN	,
Achille	NAM	Achille
nous	PRO:PER	nous
méprise	VER:pres	mépriser
.	SENT	.
Mais	KON	mais
ma	DET:POS	mon
fille	NOM	fille
en	PRP	en
est-elle	ADJ	est-elle
à	PRP	à
mes	DET:POS	mon
lois	NOM	loi
moins	ADV	moins
soumise	VER:pper	soumettre
?	SENT	?
Ma	DET:POS	mon
fille	NOM	fille
,	PUN	,
de	PRP	de
l'	DET:ART	le
autel	NOM	autel
cherchant	VER:ppre	chercher
à	PRP	à
s'	PRO:PER	se
échapper	VER:infi	échapper
,	PUN	,
Gémit-elle	NAM	Gémit-elle
du	PRP:det	du
coup	NOM	coup
dont	PRO:REL	dont
je	PRO:PER	je
la	PRO:PER	la
veux	VER:pres	vouloir
frapper	VER:infi	frapper
?	SENT	?
Que	KON	que
dis	VER:pres	dire
-je	PRO:PER	je
?	SENT	?
Que	KON	que
prétend	VER:pres	prétendre
mon	DET:POS	mon
sacrilège	ADJ	sacrilège
zèle	NOM	zèle
?	SENT	?
Quels	PRO:REL	quel
voeux	NOM	vœu
en	PRP	en
l'	DET:ART	le
immolant	VER:ppre	immoler
formerai	VER:futu	former
-je	PRO:PER	je
sur	PRP	sur
elle	PRO:PER	elle
?	SENT	?
Quelques	PRO:IND	quelque
prix	NOM	prix
glorieux	ADJ	glorieux
qui	PRO:REL	qui
me	PRO:PER	me
soient	VER:subp	être
proposés	VER:pper	proposer
,	PUN	,
Quels	ADJ	Quels
lauriers	NOM	laurier
me	PRO:PER	me
plairont	VER:futu	plaire
de	PRP	de
son	DET:POS	son
sang	NOM	sang
arrosés	VER:pper	arroser
?	SENT	?
Je	PRO:PER	je
veux	VER:pres	vouloir
fléchir	VER:infi	fléchir
des	PRP:det	du
dieux	NOM	dieu
la	DET:ART	le
puissance	NOM	puissance
suprême	ADJ	suprême
.	SENT	.
Ah	INT	ah
!	SENT	!
quels	PRO:REL	quel
dieux	NOM	dieu
me	PRO:PER	me
seraient	VER:cond	être
plus	ADV	plus
cruels	ADJ	cruel
que	KON	que
moi	PRO:PER	moi
-même	ADJ	même
?	SENT	?
Non	ADV	non
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
puis	ADV	puis
.	SENT	.
Cédons	VER:pres	céder
au	PRP:det	au
sang	NOM	sang
,	PUN	,
à	PRP	à
l'	DET:ART	le
amitié	NOM	amitié
,	PUN	,
Et	NOM	Et
ne	ADV	ne
rougissons	VER:pres	rougir
plus	ADV	plus
d'	PRP	de
une	DET:ART	un
juste	ADJ	juste
pitié	NOM	pitié
.	SENT	.
Qu'	KON	que
elle	PRO:PER	elle
vive	VER:subp	vivre
.	SENT	.
Mais	KON	mais
quoi	PRO:REL	quoi
!	SENT	!
peu	ADV	peu
jaloux	ADJ	jaloux
de	PRP	de
ma	DET:POS	mon
gloire	NOM	gloire
Dois	NAM	Dois
-je	PRO:PER	je
au	PRP:det	au
superbe	ADJ	superbe
Achille	NAM	Achille
accorder	VER:infi	accorder
la	DET:ART	le
victoire	NOM	victoire
?	SENT	?
Son	DET:POS	son
téméraire	ADJ	téméraire
orgueil	NOM	orgueil
que	PRO:REL	que
je	PRO:PER	je
vais	VER:pres	aller
redoubler	VER:infi	redoubler
,	PUN	,
Croira	NAM	Croira
que	KON	que
je	PRO:PER	je
lui	PRO:PER	lui
cède	VER:pres	céder
,	PUN	,
et	KON	et
qu'	KON	que
il	PRO:PER	il
m'	PRO:PER	me
a	VER:pres	avoir
fait	VER:pper	faire
trembler	VER:infi	trembler
.	SENT	.
De	PRP	de
quel	PRO:REL	quel
frivole	ADJ	frivole
soin	NOM	soin
mon	DET:POS	mon
esprit	NOM	esprit
s'	PRO:PER	se
embarrasse	VER:pres	embarrasser
!	SENT	!
Ne	ADV	ne
puis	ADV	puis
-je	PRO:PER	je
pas	ADV	pas
d'	PRP	de
Achille	NAM	Achille
humilier	VER:infi	humilier
l'	DET:ART	le
audace	NOM	audace
?	SENT	?
Que	KON	que
ma	DET:POS	mon
fille	NOM	fille
à	PRP	à
ses	DET:POS	son
yeux	NOM	œil
soit	KON	soit
un	DET:ART	un
sujet	NOM	sujet
d'	PRP	de
ennui	NOM	ennui
.	SENT	.
Il	PRO:PER	il
l'	PRO:PER	la|le
aime	VER:pres	aimer
.	SENT	.
Elle	PRO:PER	elle
vivra	VER:futu	vivre
pour	PRP	pour
un	DET:ART	un
autre	ADJ	autre
que	PRO:REL	que
lui	PRO:PER	lui
.	SENT	.
Eurybate	NAM	Eurybate
,	PUN	,
appelez	VER:pres	appeler
la	DET:ART	le
princesse	NOM	princesse
,	PUN	,
la	DET:ART	le
reine	NOM	reine
.	SENT	.
Qu'	KON	que
elles	PRO:PER	elle
ne	ADV	ne
craignent	VER:pres	craindre
point	ADV	point
.	SENT	.
Grands	ADJ	grand
dieux	NOM	dieu
,	PUN	,
si	KON	si
votre	DET:POS	votre
haine	NOM	haine
Persévère	NAM	Persévère
à	PRP	à
vouloir	VER:infi	vouloir
l'	PRO:PER	la|le
arracher	VER:infi	arracher
de	PRP	de
mes	DET:POS	mon
mains	NOM	main
,	PUN	,
Que	NAM	Que
peuvent	VER:pres	pouvoir
devant	PRP	devant
vous	PRO:PER	vous
tous	PRO:IND	tout
les	DET:ART	le
faibles	NOM	faible
humains	ADJ	humain
?	SENT	?
Loin	ADV	loin
de	PRP	de
la	PRO:PER	la
secourir	VER:infi	secourir
,	PUN	,
mon	DET:POS	mon
amitié	NOM	amitié
l'	PRO:PER	la|le
opprime	VER:pres	opprimer
,	PUN	,
Je	PRO:PER	je
le	PRO:PER	le
sais	VER:pres	savoir
.	SENT	.
Mais	KON	mais
,	PUN	,
grands	ADJ	grand
dieux	NOM	dieu
,	PUN	,
une	DET:ART	un
telle	PRO:DEM	tel
victime	NOM	victime
Vaut	VER:pres	valoir
bien	ADV	bien
que	KON	que
confirmant	VER:ppre	confirmer
vos	DET:POS	votre
rigoureuses	ADJ	rigoureux
lois	NOM	loi
,	PUN	,
Vous	VER:pres	Vous
me	PRO:PER	me
la	PRO:PER	la
demandiez	VER:impf	demander
une	DET:ART	un
seconde	NUM	second
fois	NOM	foi|fois
.	SENT	.
Allez	VER:pres	aller
,	PUN	,
Madame	NAM	Madame
,	PUN	,
allez	VER:pres	aller
,	PUN	,
prenez	VER:pres	prendre
soin	NOM	soin
de	PRP	de
sa	DET:POS	son
vie	NOM	vie
.	SENT	.
Je	PRO:PER	je
vous	PRO:PER	vous
rends	VER:pres	rendre
votre	DET:POS	votre
fille	NOM	fille
,	PUN	,
et	KON	et
je	PRO:PER	je
vous	PRO:PER	vous
la	PRO:PER	la
confie	VER:pres	confier
.	SENT	.
Loin	ADV	loin
de	PRP	de
ces	PRO:DEM	ce
lieux	NOM	lieu
cruels	ADJ	cruel
précipitez	VER:pres	précipiter
ses	DET:POS	son
pas	NOM	pas
.	SENT	.
Mes	DET:POS	mon
gardes	NOM	garde
vous	PRO:PER	vous
suivront	VER:futu	suivre
commandés	VER:pper	commander
par	PRP	par
Arcas	NAM	Arcas
.	SENT	.
Je	PRO:PER	je
veux	VER:pres	vouloir
bien	ADV	bien
excuser	VER:infi	excuser
son	DET:POS	son
heureuse	ADJ	heureux
imprudence	NOM	imprudence
.	SENT	.
Tout	PRO:IND	tout
dépend	VER:pres	dépendre
du	PRP:det	du
secret	NOM	secret
et	KON	et
de	PRP	de
la	DET:ART	le
diligence	NOM	diligence
.	SENT	.
Ulysse	NAM	Ulysse
ni	KON	ni
Calchas	NAM	Calchas
n'	ADV	ne
ont	VER:pres	avoir
point	ADV	point
encor	ADV	encor
parlé	VER:pper	parler
.	SENT	.
Gardez	VER:pres	garder
que	KON	que
ce	PRO:DEM	ce
départ	NOM	départ
ne	ADV	ne
leur	PRO:PER	lui
soit	VER:subp	être
révélé	VER:pper	révéler
.	SENT	.
Cachez	VER:pres	cacher
bien	ADV	bien
votre	DET:POS	votre
fille	NOM	fille
,	PUN	,
et	KON	et
que	KON	que
tout	PRO:IND	tout
le	DET:ART	le
camp	NOM	camp
croie	VER:subp	croire
Que	VER:pper	Que
je	PRO:PER	je
la	PRO:PER	la
retiens	VER:pres	retenir
seule	ADJ	seul
,	PUN	,
et	KON	et
que	KON	que
je	PRO:PER	je
vous	PRO:PER	vous
renvoie	VER:pres	renvoyer
.	SENT	.
Fuyez	VER:pres	fuir
.	SENT	.
Puissent	VER:subp	pouvoir
les	DET:ART	le
dieux	NOM	dieu
,	PUN	,
de	PRP	de
mes	DET:POS	mon
larmes	NOM	larme
contents	ADJ	content
,	PUN	,
À	PRP	à
mes	DET:POS	mon
tristes	ADJ	triste
regards	NOM	regard
ne	ADV	ne
l'	PRO:PER	la|le
offrir	VER:infi	offrir
de	PRP	de
longtemps	ADV	longtemps
!	SENT	!
Gardes	NOM	garde
,	PUN	,
suivez	VER:pres	suivre
la	DET:ART	le
reine	NOM	reine
.	SENT	.
Ah	INT	ah
,	PUN	,
Seigneur	NAM	Seigneur
!	SENT	!
Ah	INT	ah
!	SENT	!
Mon	DET:POS	mon
père	NOM	père
!	SENT	!
Prévenez	VER:pres	prévenir
de	PRP	de
Calchas	NAM	Calchas
l'	DET:ART	le
empressement	NOM	empressement
sévère	ADJ	sévère
.	SENT	.
Fuyez	VER:pres	fuir
,	PUN	,
vous	PRO:PER	vous
dis	VER:pres	dire
-je	PRO:PER	je
.	SENT	.
Et	KON	et
moi	PRO:PER	moi
,	PUN	,
pour	PRP	pour
vous	PRO:PER	vous
favoriser	VER:infi	favoriser
,	PUN	,
Par	NOM	par
de	PRP	de
feintes	ADJ	feint
raisons	NOM	raison
je	PRO:PER	je
m'	PRO:PER	me
en	PRO:PER	en
vais	VER:pres	aller
l'	PRO:PER	la|le
abuser	VER:infi	abuser
;	PUN	;
Je	PRO:PER	je
vais	VER:pres	aller
faire	VER:infi	faire
suspendre	VER:infi	suspendre
une	DET:ART	un
pompe	NOM	pompe
funeste	ADJ	funeste
,	PUN	,
Et	NOM	Et
de	PRP	de
ce	PRO:DEM	ce
jour	NOM	jour
au	PRP:det	au
moins	ADV	moins
lui	PRO:PER	lui
demander	VER:infi	demander
le	DET:ART	le
reste	NOM	reste
.	SENT	.
Suis	VER:pres	suivre|être
-moi	PRO:PER	moi
.	SENT	.
Ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
là	ADV	là
,	PUN	,
Doris	NAM	Doris
,	PUN	,
notre	DET:POS	notre
chemin	NOM	chemin
.	SENT	.
Vous	PRO:PER	vous
ne	ADV	ne
les	PRO:PER	la|le
suivez	VER:pres	suivre
pas	ADV	pas
?	SENT	?
Ah	INT	ah
!	SENT	!
je	PRO:PER	je
succombe	VER:pres	succomber
enfin	ADV	enfin
.	SENT	.
Je	PRO:PER	je
reconnais	VER:pres	reconnaître
l'	DET:ART	le
effet	NOM	effet
des	PRP:det	du
tendresses	NOM	tendresse
d'	PRP	de
Achille	NAM	Achille
.	SENT	.
Je	PRO:PER	je
n'	ADV	ne
emporterai	VER:futu	emporter
point	ADV	point
une	DET:ART	un
rage	NOM	rage
inutile	ADJ	inutile
.	SENT	.
Plus	ADV	plus
de	PRP	de
raisons	NOM	raison
.	SENT	.
Il	PRO:PER	il
faut	VER:pres	falloir
,	PUN	,
ou	KON	ou
la	PRO:PER	la
perdre	VER:infi	perdre
,	PUN	,
ou	KON	ou
périr	VER:infi	périr
.	SENT	.
Viens	VER:pres	venir
,	PUN	,
te	PRO:PER	te
dis	VER:pres	dire
-je	PRO:PER	je
.	SENT	.
À	PRP	à
Calchas	NAM	Calchas
je	PRO:PER	je
vais	VER:pres	aller
tout	ADV	tout
découvrir	VER:infi	découvrir
.	SENT	.
Cesse	NOM	cesse
de	PRP	de
m'	PRO:PER	me
arrêter	VER:infi	arrêter
.	SENT	.
Va	VER:pres	aller
,	PUN	,
