Donne	VER:pres	donner
retour	NOM	retour
Livré	VER:pper	livrer
malgré	PRP	malgré
moi	NOM	moi
-même	ADJ	même
au	PRP:det	au
pouvoir	NOM	pouvoir
de	PRP	de
l'	DET:ART	le
amour	NOM	amour
.	SENT	.
Contre	PRP	contre
vous	PRO:PER	vous
,	PUN	,
contre	PRP	contre
moi	PRO:PER	moi
lui	PRO:PER	lui
fournissant	VER:ppre	fournir
des	PRP:det	du
armes	NOM	arme
,	PUN	,
Vous	NAM	Vous
m'	PRO:PER	me
avez	VER:pres	avoir
laissé	VER:pper	laisser
voir	VER:infi	voir
tout	PRO:IND	tout
ce	PRO:DEM	ce
qu'	PRO:REL	que
elle	PRO:PER	elle
a	VER:pres	avoir
de	PRP	de
charmes	NOM	charme
,	PUN	,
Et	NOM	Et
de	PRP	de
ses	DET:POS	son
feux	NOM	feu
flatteurs	ADJ	flatteur
les	DET:ART	le
invincibles	ADJ	invincible
traits	NOM	trait
M'	ADJ	M'
ont	VER:pres	avoir
fait	VER:pper	faire
une	DET:ART	un
blessure	NOM	blessure
à	PRP	à
n'	ADV	ne
en	PRP	en
guérir	VER:infi	guérir
jamais	ADV	jamais
.	SENT	.
Du	PRP:det	du
bonheur	NOM	bonheur
de	PRP	de
mes	DET:POS	mon
jours	NOM	jour
je	PRO:PER	je
sens	VER:pres	sentir
qu'	KON	que
elle	PRO:PER	elle
dispose	VER:pres	disposer
,	PUN	,
Je	PRO:PER	je
n'	ADV	ne
en	PRO:PER	en
vois	VER:pres	voir
plus	ADV	plus
qu'	KON	que
en	PRP	en
elle	PRO:PER	elle
,	PUN	,
et	KON	et
vous	PRO:PER	vous
en	PRO:PER	en
êtes	VER:pres	être
cause	NOM	cause
.	SENT	.
Si	KON	si
vous	PRO:PER	vous
eussiez	VER:subi	avoir
parlé	VER:pper	parler
,	PUN	,
vos	DET:POS	votre
voeux	NOM	vœu
seraient	VER:cond	être
contents	ADJ	content
.	SENT	.
Pourquoi	ADV	pourquoi
vous	PRO:PER	vous
découvrir	VER:infi	découvrir
quand	KON	quand
il	PRO:PER	il
n'	ADV	ne
en	PRO:PER	en
est	VER:pres	être
plus	ADV	plus
temps	NOM	temps
?	SENT	?
Pourquoi	ADV	pourquoi
vouloir	NOM	vouloir
...	PUN	...
Ingrat	NOM	ingrat
,	PUN	,
rendez	VER:pres	rendre
-moi	PRO:PER	moi
mon	DET:POS	mon
estime	NOM	estime
,	PUN	,
Vous	VER:pres	Vous
me	PRO:PER	me
l'	PRO:PER	la|le
avez	VER:pres	avoir
surprise	VER:pper	surprendre
,	PUN	,
et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
là	ADV	là
votre	DET:POS	votre
crime	NOM	crime
.	SENT	.
Qui	PRO	qui
peut	VER:pres	pouvoir
me	PRO:PER	me
croire	VER:infi	croire
lâche	ADJ	lâche
,	PUN	,
injuste	ADJ	injuste
,	PUN	,
sans	PRP	sans
pitié	NOM	pitié
,	PUN	,
Ne	NAM	Ne
saurait	VER:impf	saurer
de	PRP	de
Léon	NAM	Léon
mériter	VER:infi	mériter
l'	DET:ART	le
amitié	NOM	amitié
.	SENT	.
Plaignez	VER:pres	plaindre
-vous	PRO:PER	vous
du	PRP:det	du
Destin	NAM	Destin
quand	KON	quand
mon	DET:POS	mon
amour	NOM	amour
éclate	VER:pres	éclater
,	PUN	,
Mais	VER:impf	Mais
ne	ADV	ne
m'	PRO:PER	me
accusez	VER:pres	accuser
point	ADV	point
d'	PRP	de
avoir	VER:infi	avoir
une	DET:ART	un
âme	NOM	âme
ingrate	ADJ	ingrat
.	SENT	.
Si	KON	si
j'	PRO:PER	je
ai	VER:pres	avoir
votre	DET:POS	votre
amitié	NOM	amitié
,	PUN	,
je	PRO:PER	je
la	PRO:PER	la
paye	VER:subp	payer
assez	ADV	assez
cher	ADV	cher
.	SENT	.
À	PRP	à
vos	DET:POS	votre
yeux	NOM	œil
pour	KON	pour
jamais	ADV	jamais
j'	PRO:PER	je
ai	VER:pres	avoir
voulu	VER:pper	vouloir
me	PRO:PER	me
cacher	VER:infi	cacher
,	PUN	,
Et	NOM	Et
cherchant	VER:ppre	chercher
loin	ADV	loin
de	PRP	de
vous	PRO:PER	vous
à	PRP	à
traîner	VER:infi	traîner
une	DET:ART	un
vie	NOM	vie
Que	VER:futu	Que
déjà	ADV	déjà
mes	DET:POS	mon
ennuis	NOM	ennui
devraient	VER:cond	devoir
m'	PRO:PER	me
avoir	VER:infi	avoir
ravie	VER:pper	ravir
,	PUN	,
J'	NAM	J'
allais	VER:impf	aller
vous	PRO:PER	vous
épargner	VER:infi	épargner
l'	DET:ART	le
amertume	NOM	amertume
des	PRP:det	du
coups	NOM	coup
Que	NAM	Que
souffre	VER:pres	souffrir
un	DET:ART	un
malheureux	NOM	malheureux
,	PUN	,
qui	PRO:REL	qui
ne	ADV	ne
l'	PRO:PER	la|le
est	VER:pres	être
que	KON	que
par	PRP	par
vous	PRO:PER	vous
.	SENT	.
Accablé	VER:pper	accabler
du	PRP:det	du
triomphe	NOM	triomphe
où	PRO:REL	où
l'	DET:ART	le
amour	NOM	amour
vous	PRO:PER	vous
engage	VER:pres	engager
,	PUN	,
Pour	NAM	Pour
vous	PRO:PER	vous
le	PRO:PER	le
conserver	VER:infi	conserver
,	PUN	,
qu'	PRO:REL	que
ai	VER:pres	avoir
-je	PRO:PER	je
pu	VER:pper	pouvoir
davantage	ADV	davantage
?	SENT	?
Je	PRO:PER	je
partais	VER:impf	partir
,	PUN	,
je	PRO:PER	je
fuyais	VER:impf	fuir
,	PUN	,
pourquoi	ADV	pourquoi
me	PRO:PER	me
rappeler	VER:infi	rappeler
?	SENT	?
Me	PRO:PER	me
reprochera-t	VER:simp	reprochera-t
-on	PRO:PER	on
d'	PRP	de
avoir	VER:infi	avoir
osé	VER:pper	oser
parler	VER:infi	parler
?	SENT	?
Et	KON	et
si	KON	si
votre	DET:POS	votre
intérêt	NOM	intérêt
ne	ADV	ne
vous	PRO:PER	vous
eût	VER:subi	avoir
pas	ADV	pas
fait	VER:pres	faire
croire	VER:infi	croire
,	PUN	,
Que	NAM	Que
je	PRO:PER	je
pouvais	VER:impf	pouvoir
encor	ADV	encor
soutenir	VER:infi	soutenir
votre	DET:POS	votre
gloire	NOM	gloire
,	PUN	,
Malgré	VER:pper	Malgré
l'	DET:ART	le
état	NOM	état
funeste	ADJ	funeste
où	PRO:REL	où
mes	DET:POS	mon
jours	NOM	jour
sont	VER:pres	être
réduits	VER:pper	réduire
,	PUN	,
N'	NOM	N'
auriez	VER:cond	avoir
-vous	PRO:PER	vous
pas	ADV	pas
toujours	ADV	toujours
ignoré	VER:pper	ignorer
qui	PRO:REL	qui
je	PRO:PER	je
suis	VER:pres	suivre|être
?	SENT	?
Et	KON	et
qu'	PRO:REL	que
importe	VER:pres	importer
après	PRP	après
tout	ADV	tout
,	PUN	,
que	PRO:REL	que
l'	DET:ART	le
on	PRO:PER	on
m'	PRO:PER	me
ait	VER:subp	avoir
fait	VER:pper	faire
connaître	VER:infi	connaître
?	SENT	?
D'	PRP	de
un	DET:ART	un
hymen	NOM	hymen
glorieux	ADJ	glorieux
êtes	VER:pres	être
-vous	PRO:PER	vous
moins	ADV	moins
le	DET:ART	le
maître	NOM	maître
?	SENT	?
Pour	PRP	pour
goûter	VER:infi	goûter
le	DET:ART	le
plaisir	NOM	plaisir
qu'	PRO:REL	que
on	PRO:PER	on
trouve	VER:pres	trouver
à	PRP	à
se	PRO:PER	se
venger	VER:infi	venger
?	SENT	?
Vous	PRO:PER	vous
pouvez	VER:pres	pouvoir
ne	ADV	ne
pas	ADV	pas
voir	VER:infi	voir
Hippalque	NAM	Hippalque
dans	PRP	dans
Roger	NAM	Roger
.	SENT	.
N'	ADV	ne
y	PRO:PER	y
voyez	VER:pres	voir
qu'	KON	que
un	DET:ART	un
rival	NOM	rival
dont	PRO:REL	dont
la	DET:ART	le
flamme	NOM	flamme
insolente	ADJ	insolent
Ose	VER:simp	Ose
vous	PRO:PER	vous
dérober	VER:infi	dérober
le	DET:ART	le
coeur	NOM	cœur
de	PRP	de
Bradamante	NAM	Bradamante
.	SENT	.
De	PRP	de
ce	PRO:DEM	ce
triste	ADJ	triste
bonheur	NOM	bonheur
si	KON	si
vous	PRO:PER	vous
êtes	VER:pres	être
jaloux	ADJ	jaloux
,	PUN	,
Ma	VER:simp	Ma
peine	NOM	peine
vous	PRO:PER	vous
doit	VER:pres	devoir
être	VER:infi	être
un	DET:ART	un
spectacle	NOM	spectacle
assez	ADV	assez
doux	ADJ	doux
.	SENT	.
Servez	VER:pres	servir
-vous	PRO:PER	vous
-en	PRO:PER	en
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
pour	PRP	pour
redoubler	VER:infi	redoubler
la	DET:ART	le
joie	NOM	joie
Qu'	ADJ	Qu'
on	PRO:PER	on
ressent	VER:pres	ressentir
des	PRP:det	du
grands	ADJ	grand
biens	NOM	bien
quand	KON	quand
le	DET:ART	le
Ciel	NOM	Ciel
les	PRO:PER	la|le
envoie	VER:pres	envoyer
.	SENT	.
Ce	PRO:DEM	ce
spectacle	NOM	spectacle
a	VER:pres	avoir
de	PRP	de
quoi	PRO	quoi
satisfaire	VER:infi	satisfaire
vos	DET:POS	votre
voeux	NOM	vœu
,	PUN	,
Puisque	NOM	Puisque
jamais	ADV	jamais
rival	ADJ	rival
ne	ADV	ne
fut	VER:simp	être
si	ADV	si
malheureux	ADJ	malheureux
.	SENT	.
Qu'	KON	que
il	PRO:PER	il
souffre	VER:pres	souffrir
ce	PRO:DEM	ce
rival	NOM	rival
,	PUN	,
j'	PRO:PER	je
y	PRO:PER	y
consens	VER:pres	consentir
,	PUN	,
qu'	PRO:REL	que
il	PRO:PER	il
gémisse	VER:subp	gémir
.	SENT	.
À	PRP	à
quelque	PRO:IND	quelque
dur	ADJ	dur
excès	NOM	excès
que	PRO:REL	que
monte	VER:pres	monter
son	DET:POS	son
supplice	NOM	supplice
,	PUN	,
Il	NOM	Il
n'	ADV	ne
égalera	VER:futu	égaler
point	ADV	point
la	DET:ART	le
peine	NOM	peine
que	PRO:REL	que
je	PRO:PER	je
dois	VER:pres	devoir
À	PRP	à
qui	PRO:REL	qui
prétend	VER:pres	prétendre
avoir	VER:infi	avoir
plus	ADV	plus
de	PRP	de
vertu	NOM	vertu
que	PRO:REL	que
moi	PRO:PER	moi
.	SENT	.
Roger	NAM	Roger
,	PUN	,
je	PRO:PER	je
l'	PRO:PER	la|le
avouerai	VER:futu	avouer
,	PUN	,
m'	PRO:PER	me
a	VER:pres	avoir
cédé	VER:pper	céder
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
aime	VER:pres	aimer
.	SENT	.
Il	PRO:PER	il
s'	PRO:PER	se
est	VER:pres	être
pour	PRP	pour
me	PRO:PER	me
servir	VER:infi	servir
,	PUN	,
armé	VER:pper	armer
contre	PRP	contre
lui	PRO:PER	lui
-même	ADJ	même
,	PUN	,
Mais	NAM	Mais
s'	KON	si
il	PRO:PER	il
m'	PRO:PER	me
eût	VER:subi	avoir
de	PRP	de
son	DET:POS	son
coeur	NOM	cœur
fait	VER:pres	faire
connaître	VER:infi	connaître
l'	DET:ART	le
ennui	NOM	ennui
,	PUN	,
Ce	NAM	Ce
qu'	KON	que
il	PRO:PER	il
a	VER:pres	avoir
fait	VER:pper	faire
pour	PRP	pour
moi	PRO:PER	moi
,	PUN	,
je	PRO:PER	je
l'	PRO:PER	la|le
aurais	VER:cond	avoir
fait	VER:pper	faire
pour	PRP	pour
lui	PRO:PER	lui
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
trop	ADV	trop
,	PUN	,
il	PRO:PER	il
m'	PRO:PER	me
ose	VER:pres	oser
croire	VER:infi	croire
et	KON	et
faible	ADJ	faible
et	KON	et
sans	PRP	sans
courage	NOM	courage
,	PUN	,
D'	NOM	D'
un	DET:ART	un
si	ADV	si
bas	ADJ	bas
sentiment	NOM	sentiment
souffrons	VER:pres	souffrir
-lui	PRO:PER	lui
l'	DET:ART	le
avantage	NOM	avantage
.	SENT	.
Et	KON	et
par	PRP	par
tout	PRO:IND	tout
ce	PRO:DEM	ce
qui	PRO:REL	qui
peut	VER:pres	pouvoir
m'	PRO:PER	me
en	PRP	en
laisser	VER:infi	laisser
mieux	ADV	mieux
vengé	VER:pper	venger
,	PUN	,
Faisons-le	VER:pres	Faisons-le
repentir	VER:infi	repentir
de	PRP	de
m'	PRO:PER	me
avoir	VER:infi	avoir
outragé	VER:pper	outrager
.	SENT	.
Quel	PRO:REL	quel
triomphe	VER:pres	triompher
,	PUN	,
et	KON	et
qu'	PRO:REL	que
il	PRO:PER	il
coûte	VER:pres	coûter
à	PRP	à
mon	DET:POS	mon
âme	NOM	âme
abattue	VER:pper	abattre
!	SENT	!
Si	KON	si
votre	DET:POS	votre
espoir	NOM	espoir
détruit	VER:pper	détruire
est	VER:pres	être
un	DET:ART	un
coup	NOM	coup
qui	PRO:REL	qui
vous	PRO:PER	vous
tue	VER:pres	tuer
,	PUN	,
Qui	NAM	Qui
fait	VER:pres	faire
contre	PRP	contre
un	DET:ART	un
ami	NOM	ami
ce	PRO:DEM	ce
qui	PRO:REL	qui
doit	VER:pres	devoir
l'	PRO:PER	la|le
accabler	VER:infi	accabler
,	PUN	,
Mérite	VER:pper	Mérite
tous	PRO:IND	tout
les	DET:ART	le
maux	NOM	mal
dont	PRO:REL	dont
l'	DET:ART	le
amour	NOM	amour
peut	VER:pres	pouvoir
trembler	VER:infi	trembler
.	SENT	.
Achève	VER:pres	achever
,	PUN	,
Sort	NAM	Sort
cruel	ADJ	cruel
,	PUN	,
et	KON	et
si	KON	si
ce	PRO:DEM	ce
que	PRO:REL	que
j'	PRO:PER	je
endure	VER:pres	endurer
N'	NAM	N'
est	VER:pres	être
pas	ADV	pas
pour	PRP	pour
ton	DET:POS	ton
caprice	NOM	caprice
une	DET:ART	un
peine	NOM	peine
assez	ADV	assez
dure	ADJ	dur
,	PUN	,
Invente	NOM	Invente
des	PRP:det	du
tourments	NOM	tourment
dont	PRO:REL	dont
l'	DET:ART	le
affreuse	ADJ	affreux
rigueur	NOM	rigueur
Ait	VER:subi	Ait
encor	ADV	encor
plus	ADV	plus
de	PRP	de
force	NOM	force
à	PRP	à
déchirer	VER:infi	déchirer
mon	DET:POS	mon
coeur	NOM	cœur
.	SENT	.
Pour	PRP	pour
plaire	VER:infi	plaire
à	PRP	à
l'	DET:ART	le
amitié	NOM	amitié
qui	PRO:REL	qui
le	PRO:PER	le
veut	VER:pres	vouloir
,	PUN	,
qui	PRO:REL	qui
l'	PRO:PER	la|le
ordonne	VER:pres	ordonner
,	PUN	,
Je	PRO:PER	je
renonce	VER:pres	renoncer
à	PRP	à
l'	DET:ART	le
espoir	NOM	espoir
qu'	KON	que
un	DET:ART	un
tendre	ADJ	tendre
amour	NOM	amour
me	PRO:PER	me
donne	VER:pres	donner
,	PUN	,
Et	NOM	Et
par	PRP	par
le	DET:ART	le
plus	ADV	plus
funeste	ADJ	funeste
et	KON	et
surprenant	VER:ppre	surprendre
retour	NOM	retour
J'	ADJ	J'
offense	VER:pres	offenser
l'	DET:ART	le
amitié	NOM	amitié
quand	KON	quand
je	PRO:PER	je
trahis	VER:pres	trahir
l'	DET:ART	le
amour	NOM	amour
.	SENT	.
Que	KON	que
me	PRO:PER	me
sert	VER:pres	servir
que	KON	que
l'	DET:ART	le
honneur	NOM	honneur
par	PRP	par
une	DET:ART	un
loi	NOM	loi
pressante	ADJ	pressant
M'	NAM	M'
ait	VER:subp	avoir
forcé	VER:pper	forcer
d'	PRP	de
immoler	VER:infi	immoler
...	PUN	...
Ah	NAM	Ah
,	PUN	,
Timante	NAM	Timante
,	PUN	,
Timante	NAM	Timante
.	SENT	.
Quel	PRO:REL	quel
dur	ADJ	dur
revers	NOM	revers
!	SENT	!
Seigneur	NOM	seigneur
.	SENT	.
Quittons	VER:pres	quitter
ces	PRO:DEM	ce
tristes	ADJ	triste
lieux	NOM	lieu
,	PUN	,
Où	ABR	Où
tout	PRO:IND	tout
ce	PRO:DEM	ce
que	PRO:REL	que
la	DET:ART	le
terre	NOM	terre
a	VER:pres	avoir
de	PRP	de
plus	ADV	plus
odieux	ADJ	odieux
,	PUN	,
Les	DET:ART	le
chagrins	NOM	chagrin
dévorants	ADJ	dévorant
,	PUN	,
le	DET:ART	le
désespoir	NOM	désespoir
,	PUN	,
la	DET:ART	le
rage	NOM	rage
,	PUN	,
Font	VER:futu	Font
sous	PRP	sous
leurs	DET:POS	leur
durs	ADJ	dur
transports	NOM	transport
succomber	VER:infi	succomber
mon	DET:POS	mon
courage	NOM	courage
.	SENT	.
Mais	KON	mais
puisque	KON	puisque
Bradamante	NAM	Bradamante
a	VER:pres	avoir
reçu	VER:pper	recevoir
votre	DET:POS	votre
foi	NOM	foi
...	PUN	...
Quel	NAM	Quel
bruit	VER:pres	bruir|bruire
fait	VER:pper	faire
son	DET:POS	son
hymen	NOM	hymen
,	PUN	,
et	KON	et
que	PRO:REL	que
pense	VER:pres	penser
le	DET:ART	le
Roi	NOM	roi
?	SENT	?
Des	PRP:det	du
Bulgares	NOM	bulgare
,	PUN	,
dit	VER:pres	dire
-on	PRO:PER	on
,	PUN	,
il	PRO:PER	il
résout	VER:pres	résoudre
l'	DET:ART	le
alliance	NOM	alliance
.	SENT	.
Leurs	DET:POS	leur
Députés	NOM	député
sur	PRP	sur
l'	DET:ART	le
heure	NOM	heure
ont	VER:pres	avoir
pressé	VER:pper	presser
l'	DET:ART	le
audience	NOM	audience
,	PUN	,
Et	NOM	Et
voulant	VER:ppre	vouloir
en	PRP	en
secret	NOM	secret
...	PUN	...
Quoi	NAM	Quoi
?	SENT	?
Je	PRO:PER	je
pourrais	VER:cond	pouvoir
souffrir	VER:infi	souffrir
...	PUN	...
Non	NAM	Non
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
trop	ADV	trop
,	PUN	,
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
plus	ADV	plus
à	PRP	à
songer	VER:infi	songer
qu'	KON	que
à	PRP	à
mourir	VER:infi	mourir
.	SENT	.
Non	ADV	non
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
prétends	VER:pres	prétendre
plus	ADV	plus
exposer	VER:infi	exposer
à	PRP	à
sa	DET:POS	son
vue	NOM	vue
,	PUN	,
Le	DET:ART	le
déplorable	ADJ	déplorable
excès	NOM	excès
du	PRP:det	du
tourment	NOM	tourment
qui	PRO:REL	qui
me	PRO:PER	me
tue	VER:pres	tuer
.	SENT	.
Je	PRO:PER	je
pars	VER:pres	partir
,	PUN	,
et	KON	et
vais	VER:pres	aller
traîner	VER:infi	traîner
en	PRP	en
d'	PRP	de
inconnus	ADJ	inconnu
climats	NOM	climat
Des	VER:subi	Des
jours	NOM	jour
infortunés	ADJ	infortuné
qui	PRO:REL	qui
ne	ADV	ne
lui	PRO:PER	lui
plaisent	VER:pres	plaire
pas	ADV	pas
.	SENT	.
Mais	KON	mais
au	PRP:det	au
moins	ADV	moins
si	KON	si
tu	PRO:PER	tu
veux	VER:pres	vouloir
qu'	KON	que
en	PRP	en
cette	PRO:DEM	ce
juste	ADJ	juste
envie	NOM	envie
,	PUN	,
Avec	NAM	Avec
moins	ADV	moins
de	PRP	de
regret	NOM	regret
j'	PRO:PER	je
abandonne	VER:pres	abandonner
la	DET:ART	le
vie	NOM	vie
,	PUN	,
Dis	VER:simp	dire
-lui	PRO:PER	lui
cent	NUM	cent
fois	NOM	foi|fois
pour	PRP	pour
moi	PRO:PER	moi
que	KON	que
malgré	PRP	malgré
sa	DET:POS	son
rigueur	NOM	rigueur
,	PUN	,
Elle	VER:simp	Elle
seule	ADJ	seul
à	PRP	à
jamais	ADV	jamais
régnera	VER:futu	régner
dans	PRP	dans
mon	DET:POS	mon
coeur	NOM	cœur
,	PUN	,
Et	NOM	Et
que	KON	que
si	ADV	si
d'	PRP	de
un	DET:ART	un
objet	NOM	objet
que	KON	que
d'	PRP	de
aimer	VER:infi	aimer
on	PRO:PER	on
fit	VER:simp	faire
gloire	NOM	gloire
Au-delà	ADJ	Au-delà
du	PRP:det	du
tombeau	NOM	tombeau
l'	PRO:PER	la|le
on	PRO:PER	on
garde	VER:pres	garder
la	DET:ART	le
mémoire	NOM	mémoire
,	PUN	,
Son	VER:simp	Son
image	NOM	image
toujours	ADV	toujours
flattant	VER:ppre	flatter
mon	DET:POS	mon
souvenir	NOM	souvenir
,	PUN	,
M'	ADJ	M'
y	PRO:PER	y
fera	VER:futu	faire
cette	PRO:DEM	ce
paix	NOM	paix
qui	PRO:REL	qui
ne	ADV	ne
doit	VER:pres	devoir
point	ADV	point
finir	VER:infi	finir
.	SENT	.
Pour	PRP	pour
un	DET:ART	un
coeur	NOM	cœur
bien	ADV	bien
épris	VER:pper	éprendre
la	DET:ART	le
disgrâce	NOM	disgrâce
est	VER:pres	être
touchante	ADJ	touchant
,	PUN	,
Mais	NAM	Mais
si	KON	si
votre	DET:POS	votre
bonheur	NOM	bonheur
dépend	VER:pres	dépendre
de	PRP	de
Bradamante	NAM	Bradamante
,	PUN	,
Sans	NAM	Sans
combattre	VER:infi	combattre
Léon	NAM	Léon
pourrez	VER:futu	pouvoir
-vous	PRO:PER	vous
endurer	VER:infi	endurer
...	PUN	...
Non	NAM	Non
,	PUN	,
Doralise	NAM	Doralise
,	PUN	,
non	ADV	non
,	PUN	,
j'	PRO:PER	je
aurais	VER:cond	avoir
tort	NOM	tort
d'	PRP	de
espérer	VER:infi	espérer
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
m'	PRO:PER	me
explique	VER:pres	expliquer
point	ADV	point
,	PUN	,
mais	KON	mais
le	DET:ART	le
Ciel	NOM	Ciel
en	PRP	en
colère	NOM	colère
Fait	VER:subi	Fait
agir	VER:infi	agir
pour	PRP	pour
ma	DET:POS	mon
peine	NOM	peine
un	DET:ART	un
Astre	NAM	Astre
si	ADV	si
contraire	ADJ	contraire
,	PUN	,
Que	VER:simp	Que
plus	ADV	plus
sur	PRP	sur
mon	DET:POS	mon
malheur	NOM	malheur
je	PRO:PER	je
tiens	VER:pres	tenir
les	DET:ART	le
yeux	NOM	œil
ouverts	ADJ	ouvert
,	PUN	,
Plus	NAM	Plus
a	VER:pres	avoir
d'	PRP	de
horreur	NOM	horreur
pour	PRP	pour
moi	PRO:PER	moi
l'	DET:ART	le
abîme	NOM	abîme
où	PRO:REL	où
je	PRO:PER	je
me	PRO:PER	me
perds	VER:pres	perdre
.	SENT	.
Dans	PRP	dans
cet	PRO:DEM	ce
accablement	NOM	accablement
on	PRO:PER	on
ne	ADV	ne
peut	VER:pres	pouvoir
trop	ADV	trop
vous	PRO:PER	vous
plaindre	VER:infi	plaindre
.	SENT	.
Tu	PRO:PER	tu
conçois	VER:pres	concevoir
mal	ADV	mal
,	PUN	,
hélas	INT	hélas
!	SENT	!
Tout	PRO:IND	tout
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
dois	VER:pres	devoir
craindre	VER:infi	craindre
.	SENT	.
Fallait-il	NAM	Fallait-il
qu'	KON	que
un	DET:ART	un
revers	NOM	revers
si	ADV	si
prompt	ADJ	prompt
,	PUN	,
si	ADV	si
rigoureux	ADJ	rigoureux
,	PUN	,
Dans	VER:ppre	Dans
un	DET:ART	un
si	ADV	si
pur	ADJ	pur
amour	NOM	amour
m'	PRO:PER	me
empêchât	VER:subi	empêcher
d'	PRP	de
être	VER:infi	être
heureux	ADJ	heureux
?	SENT	?
Roger	NAM	Roger
fait	VER:pres	faire
vos	DET:POS	votre
malheurs	NOM	malheur
,	PUN	,
et	KON	et
par	PRP	par
son	DET:POS	son
hyménée	NOM	hyménée
Vous	NAM	Vous
dérobant	VER:ppre	dérober
la	DET:ART	le
foi	NOM	foi
que	PRO:REL	que
l'	DET:ART	le
on	PRO:PER	on
vous	PRO:PER	vous
a	VER:pres	avoir
donnée	VER:pper	donner
...	PUN	...
Ah	NAM	Ah
,	PUN	,
quand	KON	quand
je	PRO:PER	je
la	DET:ART	le
reçus	NOM	reçu
,	PUN	,
que	KON	que
mon	DET:POS	mon
bonheur	NOM	bonheur
fut	VER:simp	être
grand	ADJ	grand
!	SENT	!
Mais	KON	mais
n'	ADV	ne
examinons	VER:pres	examiner
rien	ADV	rien
dans	PRP	dans
ce	PRO:DEM	ce
qui	PRO:REL	qui
te	PRO:PER	te
surprend	VER:pres	surprendre
,	PUN	,
Bradamante	NAM	Bradamante
m'	PRO:PER	me
accuse	VER:pres	accuser
,	PUN	,
et	KON	et
me	PRO:PER	me
croit	VER:pres	croire
infidèle	ADJ	infidèle
.	SENT	.
Sur	PRP	sur
l'	DET:ART	le
hymen	NOM	hymen
de	PRP	de
Léon	NAM	Léon
à	PRP	à
quoi	PRO	quoi
se	PRO:PER	se
résout-elle	VER:subp	résout-elle
?	SENT	?
Mon	DET:POS	mon
malheur	NOM	malheur
lui	PRO:PER	lui
devrait	VER:cond	devoir
coûter	VER:infi	coûter
quelques	PRO:IND	quelque
regrets	NOM	regret
.	SENT	.
Aymon	NOM	Aymon
pour	PRP	pour
cet	PRO:DEM	ce
hymen	NOM	hymen
ne	ADV	ne
parle	VER:pres	parler
que	KON	que
d'	PRP	de
apprêts	NOM	apprêt
.	SENT	.
Tandis	KON	tandis
qu'	KON	que
il	PRO:PER	il
les	PRO:PER	la|le
ordonne	VER:pres	ordonner
,	PUN	,
elle	PRO:PER	elle
gémit	VER:pres	gémir
,	PUN	,
soupire	VER:pres	soupirer
,	PUN	,
Et	NOM	Et
pour	PRP	pour
vous	PRO:PER	vous
dans	PRP	dans
son	DET:POS	son
coeur	NOM	cœur
s'	KON	si
il	PRO:PER	il
m'	PRO:PER	me
est	VER:pres	être
permis	VER:pper	permettre
de	PRP	de
lire	VER:infi	lire
,	PUN	,
L'	DET:ART	le
ennui	NOM	ennui
qu'	PRO:REL	que
elle	PRO:PER	elle
fait	VER:pres	faire
voir	VER:infi	voir
,	PUN	,
ne	ADV	ne
se	PRO:PER	se
doit	VER:pres	devoir
imputer	VER:infi	imputer
...	PUN	...
Mais	NAM	Mais
Léon	NAM	Léon
qui	PRO:REL	qui
paraît	VER:pres	paraître
m'	PRO:PER	me
oblige	VER:pres	obliger
à	PRP	à
vous	PRO:PER	vous
quitter	VER:infi	quitter
.	SENT	.
Je	PRO:PER	je
romps	VER:pres	rompre
votre	DET:POS	votre
entretien	NOM	entretien
,	PUN	,
et	KON	et
peut-être	ADV	peut-être
à	PRP	à
ma	DET:POS	mon
honte	NOM	honte
,	PUN	,
Du	VER:simp	Du
coeur	NOM	cœur
de	PRP	de
Bradamante	NAM	Bradamante
on	PRO:PER	on
vient	VER:pres	venir
vous	PRO:PER	vous
rendre	VER:infi	rendre
compte	NOM	compte
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
demande	VER:pres	demander
point	ADV	point
quels	PRO:REL	quel
sont	VER:pres	être
ses	DET:POS	son
sentiments	NOM	sentiment
.	SENT	.
Je	PRO:PER	je
sais	VER:pres	savoir
ce	PRO:DEM	ce
que	PRO:REL	que
l'	DET:ART	le
amour	NOM	amour
inspire	VER:pres	inspirer
aux	PRP:det	au
vrais	ADJ	vrai
Amants	NAM	Amants
,	PUN	,
Et	NAM	Et
comme	KON	comme
vous	PRO:PER	vous
,	PUN	,
sans	PRP	sans
doute	NOM	doute
,	PUN	,
elle	PRO:PER	elle
fait	VER:pres	faire
son	DET:POS	son
supplice	NOM	supplice
Du	VER:futu	Du
bonheur	NOM	bonheur
dont	PRO:REL	dont
le	DET:ART	le
Ciel	NOM	Ciel
consent	VER:pres	consentir
que	KON	que
