DÉCORATION	NOM	décoration
,	PUN	,
Qu'	NOM	Qu'
en	PRP	en
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
souhaite	VER:pres	souhaiter
on	PRO:PER	on
doit	VER:pres	devoir
prendre	VER:infi	prendre
intérêt	NOM	intérêt
.	SENT	.
Adieu	INT	adieu
,	PUN	,
je	PRO:PER	je
vais	VER:pres	aller
trouver	VER:infi	trouver
mon	DET:POS	mon
Maître	NAM	Maître
:	PUN	:
Juge	VER:pres	juger
par	PRP	par
là	ADV	là
de	PRP	de
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
est	VER:pres	être
.	SENT	.
Palémon	NOM	palémon
s'	PRO:PER	se
élève	VER:pres	élever
en	PRP	en
l'	DET:ART	le
air	NOM	air
tout	ADV	tout
à	PRP	à
coup	NOM	coup
,	PUN	,
et	KON	et
s'	PRO:PER	se
envole	VER:pres	envoler
.	SENT	.
Qu'	KON	que
en	PRO:PER	en
pensez	VER:pres	penser
-vous	PRO:PER	vous
,	PUN	,
ma	DET:POS	mon
soeur	NOM	sœur
?	SENT	?
Je	PRO:PER	je
n'	ADV	ne
en	PRO:PER	en
fais	VER:pres	faire
aucun	PRO:IND	aucun
doute	NOM	doute
,	PUN	,
Voici	VER:pper	Voici
de	PRP	de
la	DET:ART	le
divinité	NOM	divinité
.	SENT	.
Avec	PRP	avec
tant	ADV	tant
de	PRP	de
légèreté	NOM	légèreté
Prendre	NOM	Prendre
par	PRP	par
l'	DET:ART	le
air	NOM	air
ainsi	KON	ainsi
sa	DET:POS	son
route	NOM	route
,	PUN	,
C'	NAM	C'
est	VER:pres	être
l'	DET:ART	le
effet	NOM	effet
d'	PRP	de
un	DET:ART	un
pouvoir	NOM	pouvoir
qui	PRO:REL	qui
n'	ADV	ne
est	VER:pres	être
point	ADV	point
limité	VER:pper	limiter
.	SENT	.
Ah	INT	ah
,	PUN	,
ma	DET:POS	mon
Soeur	NOM	sœur
,	PUN	,
savez	VER:pres	savoir
-vous	PRO:PER	vous
quelle	PRO:REL	quel
est	VER:pres	être
notre	DET:POS	notre
surprise	NOM	surprise
?	SENT	?
J'	PRO:PER	je
en	PRO:PER	en
viens	VER:pres	venir
de	PRP	de
voir	VER:infi	voir
assez	ADV	assez
pour	KON	pour
me	PRO:PER	me
l'	PRO:PER	la|le
imaginer	VER:infi	imaginer
;	PUN	;
Mais	NAM	Mais
apprenez	VER:pres	apprendre
qu'	KON	que
un	DET:ART	un
Dieu	NOM	Dieu
parmi	PRP	parmi
nous	PRO:PER	nous
se	PRO:PER	se
déguise	VER:pres	déguiser
,	PUN	,
Et	NAM	Et
cessez	VER:pres	cesser
de	PRP	de
vous	PRO:PER	vous
étonner	VER:infi	étonner
.	SENT	.
Celui	PRO:DEM	celui
qui	PRO:REL	qui
passe	VER:pres	passer
ici	ADV	ici
pour	PRP	pour
le	DET:ART	le
Prince	NAM	Prince
de	PRP	de
Thrace	NAM	Thrace
,	PUN	,
C'	NAM	C'
est	VER:pres	être
Glaucus	NAM	Glaucus
,	PUN	,
à	PRP	à
qui	PRO:REL	qui
dans	PRP	dans
sa	DET:POS	son
Cour	NAM	Cour
Parmi	NAM	Parmi
les	DET:ART	le
Dieux	NOM	Dieu
Marins	NAM	Marins
Neptune	NAM	Neptune
a	VER:pres	avoir
donné	VER:pper	donner
place	NOM	place
.	SENT	.
Vous	PRO:PER	vous
connaissez	VER:pres	connaître
l'	DET:ART	le
objet	NOM	objet
de	PRP	de
son	DET:POS	son
amour	NOM	amour
,	PUN	,
Vous	NOM	Vous
en	PRP	en
a-t	ADJ	a-t
-on	PRO:PER	on
appris	VER:pper	apprendre
la	DET:ART	le
funeste	ADJ	funeste
disgrâce	NOM	disgrâce
.	SENT	.
Quoi	PRO	quoi
,	PUN	,
qu'	KON	que
est-il	ADJ	est-il
arrivé	NOM	arrivé
?	SENT	?
J'	PRO:PER	je
en	PRO:PER	en
tremble	VER:pres	trembler
encor	ADV	encor
d'	PRP	de
horreur	NOM	horreur
.	SENT	.
Par	PRP	par
un	DET:ART	un
supplice	NOM	supplice
épouvantable	ADJ	épouvantable
Silla	NAM	Silla
vient	VER:pres	venir
d'	PRP	de
éprouver	VER:infi	éprouver
tout	PRO:IND	tout
ce	PRO:DEM	ce
qu'	PRO:REL	que
en	PRP	en
sa	DET:POS	son
fureur	NOM	fureur
L'	DET:ART	le
Amour	NAM	Amour
qu'	PRO:REL	que
on	PRO:PER	on
brave	VER:pres	braver
trop	ADV	trop
,	PUN	,
a	VER:pres	avoir
de	PRP	de
plus	ADV	plus
redoutable	ADJ	redoutable
.	SENT	.
Glaucus	NOM	Glaucus
dans	PRP	dans
le	DET:ART	le
Jardin	NAM	Jardin
rendait	VER:impf	rendre
grâce	NOM	grâce
à	PRP	à
Circé	NAM	Circé
,	PUN	,
D'	NAM	D'
avoir	NOM	avoir
fait	VER:pper	faire
que	KON	que
pour	KON	pour
lui	PRO:PER	lui
Silla	VER:simp	siller
devînt	VER:subi	devenir
sensible	ADJ	sensible
,	PUN	,
Quand	NAM	Quand
vers	PRP	vers
eux	PRO:PER	eux
d'	PRP	de
un	DET:ART	un
pas	ADV	pas
empressé	ADJ	empressé
,	PUN	,
Avecque	VER:pres	Avecque
cette	PRO:DEM	ce
Nymphe	NOM	nymphe
autrefois	ADV	autrefois
inflexible	ADJ	inflexible
,	PUN	,
Mélicerte	NAM	Mélicerte
s'	PRO:PER	se
est	VER:pres	être
avancé	VER:pper	avancer
.	SENT	.
Sur	PRP	sur
Glaucus	NAM	Glaucus
,	PUN	,
dont	PRO:REL	dont
Silla	NAM	Silla
reçoit	VER:pres	recevoir
d'	PRP	de
abord	NOM	abord
l'	DET:ART	le
hommage	NOM	hommage
,	PUN	,
Il	NAM	Il
jette	VER:pres	jeter
un	DET:ART	un
regard	NOM	regard
furieux	ADJ	furieux
,	PUN	,
Et	NOM	Et
tout	ADV	tout
rempli	VER:pper	remplir
de	PRP	de
la	DET:ART	le
secrète	ADJ	secret
rage	NOM	rage
De	VER:simp	De
les	PRO:PER	la|le
voir	VER:infi	voir
à	PRP	à
l'	DET:ART	le
envi	PRP	envi
l'	DET:ART	le
un	NOM	un
et	KON	et
l'	DET:ART	le
autre	ADJ	autre
à	PRP	à
ses	DET:POS	son
yeux	NOM	œil
Se	VER:futu	Se
donner	VER:infi	donner
de	PRP	de
leur	DET:POS	leur
flamme	NOM	flamme
un	DET:ART	un
tendre	ADJ	tendre
témoignage	NOM	témoignage
,	PUN	,
Il	NAM	Il
s'	PRO:PER	se
emporte	VER:pres	emporter
,	PUN	,
il	PRO:PER	il
menace	VER:pres	menacer
,	PUN	,
il	PRO:PER	il
accuse	VER:pres	accuser
les	DET:ART	le
Dieux	NOM	Dieu
,	PUN	,
Et	NOM	Et
demandant	VER:ppre	demander
raison	NOM	raison
de	PRP	de
cet	PRO:DEM	ce
outrage	NOM	outrage
.	SENT	.
Rejette	VER:pres	rejeter
sur	PRP	sur
Circé	NAM	Circé
le	DET:ART	le
changement	NOM	changement
fatal	ADJ	fatal
Qui	NAM	Qui
fait	VER:pres	faire
triompher	VER:infi	triompher
son	DET:POS	son
rival	NOM	rival
.	SENT	.
Circé	NOM	Circé
ne	ADV	ne
fait	VER:pper	faire
sur	PRP	sur
lui	PRO:PER	lui
qu'	KON	que
étendre	VER:infi	étendre
sa	DET:POS	son
baguette	NOM	baguette
,	PUN	,
Il	NAM	Il
devient	VER:pres	devenir
Arbre	NOM	arbre
au	PRP:det	au
même	ADJ	même
instant	NOM	instant
.	SENT	.
Dans	PRP	dans
le	DET:ART	le
tronc	NOM	tronc
qui	PRO:REL	qui
l'	PRO:PER	la|le
enferme	VER:pres	enfermer
il	PRO:PER	il
murmure	VER:pres	murmurer
,	PUN	,
on	PRO:PER	on
l'	PRO:PER	la|le
entend	VER:pres	entendre
.	SENT	.
Silla	VER:simp	siller
voit	VER:pres	voir
le	DET:ART	le
prodige	NOM	prodige
,	PUN	,
et	KON	et
tremblante	ADJ	tremblant
,	PUN	,
inquiète	ADJ	inquiet
,	PUN	,
Semble	VER:pres	sembler
prévoir	VER:infi	prévoir
le	DET:ART	le
malheur	NOM	malheur
qui	PRO:REL	qui
l'	PRO:PER	la|le
attend	VER:pres	attendre
.	SENT	.
Circé	NAM	Circé
,	PUN	,
pour	PRP	pour
apaiser	VER:infi	apaiser
ce	PRO:DEM	ce
qu'	PRO:REL	que
elle	PRO:PER	elle
prend	VER:pres	prendre
d'	PRP	de
alarmes	NOM	alarme
,	PUN	,
Lui	NAM	Lui
fait	VER:pres	faire
connaître	VER:infi	connaître
un	DET:ART	un
Dieu	NOM	Dieu
caché	VER:pper	cacher
dans	PRP	dans
son	DET:POS	son
Amant	NAM	Amant
,	PUN	,
Et	NOM	Et
par	PRP	par
un	DET:ART	un
prompt	ADJ	prompt
éloignement	NOM	éloignement
;	PUN	;
La	DET:ART	le
laisse	NOM	laisse
en	PRP	en
liberté	NOM	liberté
de	PRP	de
goûter	VER:infi	goûter
tous	PRO:IND	tout
les	DET:ART	le
charmes	NOM	charme
,	PUN	,
Que	NAM	Que
doit	VER:pres	devoir
avoir	VER:infi	avoir
pour	PRP	pour
elle	PRO:PER	elle
un	DET:ART	un
si	ADV	si
doux	ADJ	doux
changement	NOM	changement
.	SENT	.
Témoin	NOM	témoin
du	PRP:det	du
tendre	ADJ	tendre
amour	NOM	amour
qui	PRO:REL	qui
possédait	VER:impf	posséder
leurs	DET:POS	leur
âmes	NOM	âme
,	PUN	,
Des	VER:simp	Des
rigueurs	NOM	rigueur
de	PRP	de
Circé	NAM	Circé
je	PRO:PER	je
murmurais	VER:impf	murmurer
tout	ADV	tout
bas	ADJ	bas
,	PUN	,
De	VER:simp	De
n'	ADV	ne
être	VER:infi	être
favorable	ADJ	favorable
à	PRP	à
de	PRP	de
si	ADV	si
belles	ADJ	beau
flammes	NOM	flamme
,	PUN	,
Que	VER:pper	Que
pour	PRP	pour
livrer	VER:infi	livrer
Glaucus	NAM	Glaucus
à	PRP	à
de	PRP	de
plus	ADV	plus
durs	ADJ	dur
combats	NOM	combat
,	PUN	,
Quand	NAM	Quand
tout	ADV	tout
à	PRP	à
coup	NOM	coup
...	PUN	...
Hélas	NAM	Hélas
!	SENT	!
Comment	ADV	comment
vous	PRO:PER	vous
dire	VER:infi	dire
Ce	VER:infi	Ce
que	KON	que
j'	PRO:PER	je
ai	VER:pres	avoir
peine	NOM	peine
encor	ADV	encor
moi	PRO:PER	moi
-même	ADJ	même
à	PRP	à
concevoir	VER:infi	concevoir
?	SENT	?
Une	DET:ART	un
Source	NOM	source
s'	PRO:PER	se
élève	VER:pres	élever
,	PUN	,
et	KON	et
l'	DET:ART	le
eau	NOM	eau
qu'	PRO:REL	que
elle	PRO:PER	elle
fait	VER:pres	faire
choir	VER:infi	choir
Ayant	ADJ	Ayant
enveloppé	VER:pper	envelopper
Silla	NAM	Silla
qui	PRO:REL	qui
se	PRO:PER	se
retire	VER:pres	retirer
,	PUN	,
À	PRP	à
Glaucus	NAM	Glaucus
,	PUN	,
comme	ADV	comme
à	PRP	à
moi	PRO:PER	moi
,	PUN	,
la	PRO:PER	la
rend	VER:pres	rendre
hideuse	ADJ	hideux
à	PRP	à
voir	VER:infi	voir
,	PUN	,
Ce	VER:infi	Ce
n'	ADV	ne
est	VER:pres	être
plus	ADV	plus
cette	PRO:DEM	ce
Nymphe	NOM	nymphe
aimable	ADJ	aimable
Sur	NAM	Sur
qui	PRO:REL	qui
le	DET:ART	le
Ciel	NOM	Ciel
versa	VER:simp	verser
les	DET:ART	le
plus	ADV	plus
riches	ADJ	riche
trésors	NOM	trésor
.	SENT	.
Des	PRP:det	du
Monstres	NAM	Monstres
par	PRP	par
ce	PRO:DEM	ce
Charme	NOM	charme
attachés	VER:pper	attacher
à	PRP	à
son	DET:POS	son
corps	NOM	corps
;	PUN	;
Font	VER:futu	Font
de	PRP	de
leurs	DET:POS	leur
cris	NOM	cri
affreux	ADJ	affreux
un	DET:ART	un
mélange	NOM	mélange
effroyable	ADJ	effroyable
,	PUN	,
Dont	VER:futu	Dont
l'	DET:ART	le
horreur	NOM	horreur
à	PRP	à
Silla	NAM	Silla
tient	VER:pres	tenir
lieu	NOM	lieu
de	PRP	de
mille	NUM	mille
morts	NOM	mort
Elle	VER:subi	Elle
s'	PRO:PER	se
en	PRO:PER	en
désespère	VER:pres	désespérer
,	PUN	,
et	KON	et
sa	DET:POS	son
disgrâce	NOM	disgrâce
est	VER:pres	être
telle	NOM	tel
,	PUN	,
Qu'	NOM	Qu'
en	PRP	en
vain	ADJ	vain
Glaucus	NAM	Glaucus
s'	PRO:PER	se
efforce	VER:pres	efforcer
à	PRP	à
lui	PRO:PER	lui
prêter	VER:infi	prêter
secours	NOM	secours
;	PUN	;
Le	DET:ART	le
Charme	NAM	Charme
a	VER:pres	avoir
commencé	VER:pper	commencer
de	PRP	de
faire	VER:infi	faire
effet	NOM	effet
sur	PRP	sur
elle	PRO:PER	elle
,	PUN	,
Il	NOM	Il
n'	ADV	ne
en	PRO:PER	en
peut	VER:pres	pouvoir
plus	ADV	plus
rompre	VER:infi	rompre
le	DET:ART	le
cours	NOM	cour|cours
.	SENT	.
Il	PRO:PER	il
se	PRO:PER	se
plaint	VER:pres	plaindre
,	PUN	,
il	PRO:PER	il
s'	PRO:PER	se
afflige	VER:pres	affliger
,	PUN	,
et	KON	et
si	KON	si
de	PRP	de
sa	DET:POS	son
vengeance	NOM	vengeance
Circé	NAM	Circé
voulait	VER:impf	vouloir
le	PRO:PER	le
rendre	VER:infi	rendre
elle	PRO:PER	elle
-même	ADJ	même
témoin	NOM	témoin
,	PUN	,
Sans	NAM	Sans
doute	VER:pres	douter
elle	PRO:PER	elle
aurait	VER:cond	avoir
peine	NOM	peine
en	PRP	en
ce	PRO:DEM	ce
pressant	ADJ	pressant
besoin	NOM	besoin
À	PRP	à
ne	ADV	ne
pas	ADV	pas
...	PUN	...
Mais	VER:impf	Mais
vers	PRP	vers
nous	PRO:PER	nous
je	PRO:PER	je
la	PRO:PER	la
vois	VER:pres	voir
qui	PRO:REL	qui
s'	PRO:PER	se
avance	VER:pres	avancer
.	SENT	.
Laissez-nous	NOM	Laissez-nous
l'	DET:ART	le
une	DET:ART	un
et	KON	et
l'	DET:ART	le
autre	ADJ	autre
.	SENT	.
Et	KON	et
bien	ADV	bien
,	PUN	,
Dorine	NAM	Dorine
,	PUN	,
enfin	ADV	enfin
Ai	VER:cond	Ai
-je	PRO:PER	je
assez	ADV	assez
rétabli	VER:pper	rétablir
ma	DET:POS	mon
gloire	NOM	gloire
?	SENT	?
Triompher	VER:infi	triompher
du	PRP:det	du
pouvoir	NOM	pouvoir
Divin	NAM	Divin
,	PUN	,
C'	NAM	C'
est	VER:pres	être
emporter	VER:infi	emporter
la	DET:ART	le
plus	ADV	plus
haute	ADJ	haut
victoire	NOM	victoire
.	SENT	.
Mais	KON	mais
,	PUN	,
Madame	NAM	Madame
,	PUN	,
Silla	NAM	Silla
...	PUN	...
Quoi	NAM	Quoi
,	PUN	,
Silla	NAM	Silla
?	SENT	?
Dois	VER:pres	devoir
-je	PRO:PER	je
croire	VER:infi	croire
Que	VER:pper	Que
vous	PRO:PER	vous
ne	ADV	ne
plaignez	VER:pres	plaindre
pas	ADV	pas
son	DET:POS	son
malheureux	ADJ	malheureux
destin	NOM	destin
?	SENT	?
Elle	PRO:PER	elle
méritait	VER:impf	mériter
peu	ADV	peu
ce	PRO:DEM	ce
que	PRO:REL	que
j'	PRO:PER	je
ai	VER:pres	avoir
fait	VER:pper	faire
contre	PRP	contre
elle	PRO:PER	elle
;	PUN	;
Mais	NAM	Mais
lorsque	KON	lorsque
l'	DET:ART	le
on	PRO:PER	on
se	PRO:PER	se
venge	VER:pres	venger
on	PRO:PER	on
n'	ADV	ne
examine	VER:pres	examiner
rien	ADV	rien
,	PUN	,
Et	NOM	Et
fût	VER:subi	être
la	DET:ART	le
peine	NOM	peine
encor	ADV	encor
mille	NUM	mille
fois	NOM	foi|fois
plus	ADV	plus
cruelle	ADJ	cruel
,	PUN	,
Je	PRO:PER	je
doute	VER:pres	douter
que	KON	que
son	DET:POS	son
coeur	NOM	cœur
souffre	VER:pres	souffrir
autant	ADV	autant
que	KON	que
le	PRO:PER	le
mien	PRO:POS	mien
.	SENT	.
Pour	PRP	pour
haïr	VER:infi	haïr
,	PUN	,
oublier	VER:infi	oublier
un	DET:ART	un
Ingrat	NOM	ingrat
qui	PRO:REL	qui
m'	PRO:PER	me
outrage	VER:pres	outrager
,	PUN	,
J'	NAM	J'
ai	VER:pres	avoir
beau	ADJ	beau
de	PRP	de
ses	DET:POS	son
dédains	NOM	dédain
me	PRO:PER	me
peindre	VER:infi	peindre
la	DET:ART	le
fierté	NOM	fierté
;	PUN	;
J'	NAM	J'
ai	VER:pres	avoir
beau	ADJ	beau
m'	PRO:PER	me
en	PRO:PER	en
faire	VER:infi	faire
une	DET:ART	un
honteuse	ADJ	honteux
image	NOM	image
;	PUN	;
Malgré	VER:pper	Malgré
toute	PRO:IND	tout
l'	DET:ART	le
indignité	NOM	indignité
Des	VER:futu	Des
refus	NOM	refus
où	PRO:REL	où
pour	KON	pour
moi	PRO:PER	moi
ma	DET:POS	mon
Rivale	NOM	rival
l'	PRO:PER	la|le
engage	VER:pres	engager
,	PUN	,
Mon	NAM	Mon
coeur	NOM	cœur
est	VER:pres	être
plus	ADV	plus
à	PRP	à
lui	PRO:PER	lui
qu'	KON	que
il	PRO:PER	il
n'	ADV	ne
a	VER:pres	avoir
jamais	ADV	jamais
été	VER:pper	être
.	SENT	.
Je	PRO:PER	je
te	PRO:PER	te
l'	PRO:PER	la|le
ai	VER:pres	avoir
déjà	ADV	déjà
dit	VER:pper	dire
,	PUN	,
Vénus	NAM	Vénus
sur	PRP	sur
moi	PRO:PER	moi
se	PRO:PER	se
venge	VER:pres	venger
De	VER:pper	De
ses	DET:POS	son
feux	NOM	feu
pour	PRP	pour
mon	DET:POS	mon
Père	NOM	père
autrefois	ADV	autrefois
découverts	VER:pper	découvrir
,	PUN	,
Et	NOM	Et
puisque	KON	puisque
sous	PRP	sous
ses	DET:POS	son
lois	NOM	loi
l'	DET:ART	le
Amour	NAM	Amour
exprès	ADV	exprès
me	PRO:PER	me
range	VER:pres	ranger
,	PUN	,
Plus	NOM	Plus
d'	PRP	de
espoir	NOM	espoir
que	KON	que
mon	DET:POS	mon
destin	NOM	destin
ne	ADV	ne
change	VER:pres	changer
,	PUN	,
Sans	NAM	Sans
cesse	VER:pres	cesser
malgré	PRP	malgré
moi	PRO:PER	moi
je	PRO:PER	je
traînerai	VER:futu	traîner
mes	DET:POS	mon
fers	NOM	fer
.	SENT	.
Tout	PRO:IND	tout
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
puis	ADV	puis
faire	VER:infi	faire
en	PRP	en
l'	DET:ART	le
état	NOM	état
déplorable	ADJ	déplorable
Où	NAM	Où
me	PRO:PER	me
réduit	VER:pres	réduire
un	DET:ART	un
feu	NOM	feu
dont	PRO:REL	dont
j'	PRO:PER	je
ai	VER:pres	avoir
trop	ADV	trop
cru	VER:pper	croire
l'	DET:ART	le
appas	NOM	appas
,	PUN	,
C'	NAM	C'
est	VER:pres	être
ce	PRO:DEM	ce
cacher	ADJ	cacher
si	KON	si
bien	ADV	bien
le	DET:ART	le
tourment	NOM	tourment
qui	PRO:REL	qui
m'	PRO:PER	me
accable	VER:pres	accabler
Que	NAM	Que
Glaucus	NAM	Glaucus
n'	ADV	ne
en	PRO:PER	en
jouisse	VER:subp	jouir
pas	ADV	pas
.	SENT	.
Le	DET:ART	le
voici	ADV	voici
qui	PRO:REL	qui
vers	PRP	vers
moi	PRO:PER	moi
précipite	VER:pres	précipiter
ses	DET:POS	son
pas	NOM	pas
Voyons	VER:pres	voir
de	PRP	de
quoi	PRO	quoi
sa	DET:POS	son
douleur	NOM	douleur
est	VER:pres	être
capable	ADJ	capable
.	SENT	.
Venez	VER:pres	venir
,	PUN	,
venez	VER:pres	venir
,	PUN	,
Barbare	NAM	Barbare
,	PUN	,
il	PRO:PER	il
manque	VER:pres	manquer
à	PRP	à
vos	DET:POS	votre
fureurs	NOM	fureur
,	PUN	,
Pour	NAM	Pour
goûter	VER:infi	goûter
pleinement	ADV	pleinement
votre	DET:POS	votre
lâche	ADJ	lâche
vengeance	NOM	vengeance
D'	ADJ	D'
offrir	VER:infi	offrir
à	PRP	à
vos	DET:POS	votre
regards	NOM	regard
les	DET:ART	le
indignes	ADJ	indigne
horreurs	NOM	horreur
Qui	NAM	Qui
confondent	VER:pres	confondre
mon	DET:POS	mon
espérance	NOM	espérance
.	SENT	.
Hélas	INT	hélas
!	SENT	!
C'	PRO:DEM	ce
est	VER:pres	être
donc	ADV	donc
ainsi	ADV	ainsi
que	KON	que
l'	DET:ART	le
orage	NOM	orage
est	VER:pres	être
calmé	VER:pper	calmer
?	SENT	?
Silla	VER:simp	siller
dont	PRO:REL	dont
vous	PRO:PER	vous
deviez	VER:impf	devoir
m'	PRO:PER	me
assurer	VER:infi	assurer
la	DET:ART	le
tendresse	NOM	tendresse
,	PUN	,
Silla	VER:simp	siller
dont	PRO:REL	dont
à	PRP	à
mon	DET:POS	mon
coeur	NOM	cœur
charmé	VER:pper	charmer
Vous	NOM	Vous
promettiez	VER:impf	promettre
...	PUN	...
L'	DET:ART	le
effet	NOM	effet
a	VER:pres	avoir
suivi	VER:pper	suivre
ma	DET:POS	mon
promesse	NOM	promesse
.	SENT	.
Si	KON	si
vous	PRO:PER	vous
aimez	VER:pres	aimer
Silla	NAM	Silla
,	PUN	,
n'	ADV	ne
êtes	VER:pres	être
-vous	PRO:PER	vous
pas	ADV	pas
aimé	VER:pper	aimer
?	SENT	?
Je	PRO:PER	je
le	PRO:PER	le
suis	VER:pres	suivre|être
,	PUN	,
il	PRO:PER	il
est	VER:pres	être
vrai	ADJ	vrai
,	PUN	,
mai	NOM	mai
c'	PRO:DEM	ce
est	VER:pres	être
pour	PRP	pour
mon	DET:POS	mon
supplice	NOM	supplice
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
pour	PRP	pour
la	PRO:PER	la
voir	VER:infi	voir
par	PRP	par
de	PRP	de
tendres	ADJ	tendre
soupirs	NOM	soupir
Me	ABR	Me
demander	VER:infi	demander
la	DET:ART	le
fin	NOM	fin
des	PRP:det	du
cruels	ADJ	cruel
déplaisirs	NOM	déplaisir
Où	ABR	Où
de	PRP	de
votre	DET:POS	votre
rigueur	NOM	rigueur
l'	PRO:PER	la|le
expose	VER:pres	exposer
l'	DET:ART	le
injustice	NOM	injustice
.	SENT	.
Devenir	VER:infi	devenir
ce	PRO:DEM	ce
qu'	PRO:REL	que
elle	PRO:PER	elle
est	VER:pres	être
,	PUN	,
quoique	KON	quoique
sans	PRP	sans
rien	ADV	rien
souffrir	VER:infi	souffrir
,	PUN	,
À	PRP	à
tous	PRO:IND	tout
insupportable	ADJ	insupportable
,	PUN	,
odieuse	ADJ	odieux
à	PRP	à
soi	PRO:PER	soi
-même	ADJ	même
,	PUN	,
C'	NAM	C'
est	VER:pres	être
plus	ADV	plus
mille	NUM	mille
fois	NOM	foi|fois
que	KON	que
mourir	VER:infi	mourir
.	SENT	.
Jugez	VER:pres	juger
si	KON	si
ma	DET:POS	mon
peine	NOM	peine
est	VER:pres	être
extrême	ADJ	extrême
.	SENT	.
J'	PRO:PER	je
ai	VER:pres	avoir
causé	VER:pper	causer
son	DET:POS	son
malheur	NOM	malheur
,	PUN	,
je	PRO:PER	je
l'	PRO:PER	la|le
adore	VER:pres	adorer
,	PUN	,
elle	PRO:PER	elle
m'	PRO:PER	me
aime	VER:pres	aimer
,	PUN	,
Et	VER:impf	Et
je	PRO:PER	je
ne	ADV	ne
puis	ADV	puis
la	PRO:PER	la
secourir	VER:infi	secourir
.	SENT	.
Vous	PRO:PER	vous
réduire	VER:infi	réduire
à	PRP	à
cette	PRO:DEM	ce
impuissance	NOM	impuissance
,	PUN	,
C'	NAM	C'
est	VER:pres	être
faire	VER:infi	faire
tort	NOM	tort
à	PRP	à
la	DET:ART	le
Divinité	NOM	divinité
;	PUN	;
Mais	VER:impf	Mais
vous	PRO:PER	vous
n'	ADV	ne
ignorez	VER:pres	ignorer
pas	ADV	pas
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
faut	VER:pres	falloir
que	KON	que
j'	PRO:PER	je
en	PRO:PER	en
pense	VER:pres	penser
,	PUN	,
De	VER:simp	De
ce	PRO:DEM	ce
que	PRO:REL	que
vous	PRO:PER	vous
pouvez	VER:pres	pouvoir
j'	PRO:PER	je
ai	VER:pres	avoir
fait	VER:pper	faire
l'	DET:ART	le
expérience	NOM	expérience
,	PUN	,
Et	NAM	Et
sais	VER:pres	savoir
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
m'	PRO:PER	me
en	PRO:PER	en
a	VER:pres	avoir
coûté	VER:pper	coûter
.	SENT	.
J'	PRO:PER	je
ai	VER:pres	avoir
vu	VER:pper	voir
deux	NUM	deux
fois	NOM	foi|fois
mon	DET:POS	mon
Art	NAM	Art
contre	PRP	contre
vous	PRO:PER	vous
inutile	ADJ	inutile
.	SENT	.
Deux	NUM	deux
fois	NOM	foi|fois
par	PRP	par
vous	PRO:PER	vous
mes	DET:POS	mon
projets	NOM	projet
avortés	VER:pper	avorter
De	VER:simp	De
surprise	VER:pper	surprendre
à	PRP	à
vos	DET:POS	votre
yeux	NOM	œil
m'	PRO:PER	me
ont	VER:pres	avoir
laissée	VER:pper	laisser
immobile	ADJ	immobile
;	PUN	;
Et	NOM	Et
pour	PRP	pour
Silla	NAM	Silla
vous	PRO:PER	vous
vous	PRO:PER	vous
épouvantez	VER:pres	épouvanter
?	SENT	?
Montrez	VER:pres	montrer
dans	PRP	dans
la	DET:ART	le
disgrâce	NOM	disgrâce
une	DET:ART	un
âme	NOM	âme
plus	ADV	plus
tranquille	ADJ	tranquille
.	SENT	.
Le	DET:ART	le
prompt	ADJ	prompt
effet	NOM	effet
qui	PRO:REL	qui
suit	VER:pres	suivre
vos	DET:POS	votre
volontés	NOM	volonté
,	PUN	,
Pour	NAM	Pour
changer	VER:infi	changer
son	DET:POS	son
destin	NOM	destin
,	PUN	,
vous	PRO:PER	vous
rendra	VER:futu	rendre
tout	ADV	tout
facile	ADJ	facile
Ah	NAM	Ah
,	PUN	,
cessez	VER:pres	cesser
d'	PRP	de
insulter	VER:infi	insulter
aux	PRP:det	au
ennuis	NOM	ennui
d'	PRP	de
un	DET:ART	un
Amant	NAM	Amant
Qui	NAM	Qui
frémit	VER:pres	frémir
de	PRP	de
votre	DET:POS	votre
vengeance	NOM	vengeance
.	SENT	.
Contre	PRP	contre
moi	PRO:PER	moi
,	PUN	,
contre	PRP	contre
un	DET:ART	un
Dieu	NOM	Dieu
vous	PRO:PER	vous
manquez	VER:pres	manquer
de	PRP	de
puissance	NOM	puissance
,	PUN	,
Et	VER:impf	Et
je	PRO:PER	je
puis	ADV	puis
d'	PRP	de
un	DET:ART	un
seul	ADJ	seul
mot	NOM	mot
détruire	VER:infi	détruire
en	PRP	en
un	DET:ART	un
moment	NOM	moment
Ce	NAM	Ce
qu'	KON	que
une	DET:ART	un
crédule	ADJ	crédule
espérance	NOM	espérance
Offrirait	VER:cond	offrir
pour	PRP	pour
me	PRO:PER	me
nuire	VER:infi	nuire
à	PRP	à
votre	DET:POS	votre
emportement	NOM	emportement
.	SENT	.
Mais	KON	mais
le	DET:ART	le
Destin	NOM	destin
vous	PRO:PER	vous
rend	VER:pres	rendre
maîtresse	NOM	maître|maîtresse
